Table S1 Complied composational data for zircons from barren and fertile rocks from the lithature.,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITATION,LOCATION,LATITUDE (MIN.),LONGITUDE (MIN.),ROCK NAME,AGE(MA),Cu_tonnage_Mt,Comment,Feature,Ti,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Y,Hf,U,Th
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,GRANODIORITE,301.1062046,,Barren,0,21.70031955,0.32986548,13.13696395,0.21469329,2.264308448,3.471447081,0.726018831,13.1007852,4.30298213,53.03642823,18.68156164,88.59860604,18.1528647,189.1841991,33.37422376,641.9825153,9217.400861,89.50745707,52.48530921
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,371.8215332,,Barren,0,34.7020766,44.68463544,111.511614,11.01245107,51.58063821,13.68501164,2.27924724,29.20110161,7.631078999,87.36379194,30.56665878,143.0841723,29.96691302,297.4419498,53.05529187,1029.178182,8548.001177,131.1521002,87.85112296
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,304.5385647,,Barren,0,14.97433935,2.881545032,17.59306345,0.752863682,4.298570247,2.265248269,0.461262019,9.416624932,2.899215255,36.86981499,13.07258968,65.99049479,13.55175937,144.7025022,25.72946614,452.6274665,9316.615347,79.02462629,38.23216159
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,346.7090258,,Barren,0,30.53394606,1.12882293,18.21400273,0.376584876,3.366676188,4.059508136,0.763237919,17.33951733,5.396449329,68.2855892,22.95861343,111.7437522,22.54805416,240.2523195,41.72260887,788.2135868,9350.000453,154.3193042,102.0231816
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,311.4895049,,Barren,0,32.26629844,6.160589166,30.91301329,1.827669614,9.225138112,4.447732201,0.897898106,15.42466361,4.550745606,56.60514236,20.43268048,101.8686074,21.23207509,231.5694227,42.39790321,712.235764,9302.270668,151.1331117,80.89337041
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,287.9239657,,Barren,0,24.3076607,0.219470008,12.02380662,0.150910922,1.342615189,1.389019188,0.491520328,9.991784592,3.136669242,40.09022867,13.91744633,69.11548165,14.59294927,150.1709906,27.15957349,487.164738,8721.810128,70.84645564,38.14311278
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,434.196298,,Barren,0,29.18809163,29.07935043,75.66895352,8.136261974,35.3541553,9.972937349,1.901178117,23.03241942,6.152762205,68.86189356,21.87646277,101.9508689,19.45273798,203.9964767,34.93422196,742.7671375,8111.241211,65.42035442,44.96594225
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,323.1722867,,Barren,0,21.21694897,0.522631132,15.56599213,0.18119634,1.690684606,2.024365199,0.619965859,9.272278755,3.222842562,39.74356482,14.4732091,69.83911362,14.80153411,160.137142,29.23049068,494.0580371,9401.197392,97.98967744,48.76945548
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,301.5099783,,Barren,0,15.0666339,0.0935,12.16429472,0.110226138,1.33683021,2.47518051,0.633440716,12.42484215,3.715656975,43.97317024,16.38732042,78.70899886,15.84313902,172.1156902,29.63315767,549.3475291,8860.297173,74.67743739,41.27272672
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,365.5657399,,Barren,0,24.17564616,0.0969,15.53000809,0.03,1.062259663,1.580068351,0.455680775,7.306724166,2.593247991,34.75802042,12.24028954,63.8047967,13.30395807,148.1749155,25.76034868,450.3650054,10248.23523,129.6877424,63.98017565
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,288.6340104,,Barren,0,24.11064156,4.378731905,22.198773,1.336395465,7.603772218,4.714303849,1.320370327,20.49694575,6.187414118,72.87381408,25.19074305,115.6263978,22.50545322,236.0309392,40.44910265,843.2029136,8706.013674,93.05272821,64.09396791
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,310.125709,,Barren,0,50.65489719,0.439854163,17.68631179,0.610316725,5.477600061,7.552884552,1.272972179,32.02062188,9.19011684,110.8862413,37.68049525,172.6725822,32.3057248,322.7937119,54.51052808,1276.467002,8299.951364,151.8944662,114.0168153
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,552.2128011,,Barren,0,18.40569293,0.101913506,12.49231542,0.230870423,1.466738977,2.42417312,0.745330464,10.91611461,3.03780244,39.07297403,13.28909301,66.42808258,13.63903475,148.3267967,25.52321828,462.8018818,9710.845809,87.13684399,35.59555998
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,316.2135345,,Barren,0,20.21220447,0.301114159,9.183834025,0.223122984,1.509823209,1.022439554,0.371568204,5.33931596,1.42915237,18.69485999,6.814388523,34.60267954,7.744462297,89.98548442,17.54743899,250.7029543,8704.520267,178.9622617,33.38405594
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,330.9783781,,Barren,0,29.403925,1.347462103,16.66115979,0.651281695,5.226855579,6.870803676,1.579605408,25.83170636,7.483399017,85.18528228,28.63898955,132.8949245,25.16463921,260.3034311,43.52063998,964.770904,8586.300966,91.11200159,66.84318444
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,294.1847838,,Barren,0,40.73628641,0.36011415,14.42529962,0.150509084,1.219904103,1.667618131,0.457015625,7.828314428,2.604639197,35.01716897,12.80726173,63.02845999,13.27449388,143.4341953,26.09082676,446.2188907,9329.355643,84.61330375,41.03411154
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,307.6232268,,Barren,0,29.64303899,0.133058378,17.13955616,0.168519449,3.188246934,6.576517798,1.601445115,27.23749614,8.083076765,98.19768918,33.47238335,152.9687344,29.30361365,304.3435684,52.73303098,1112.543842,8859.364716,134.1241241,102.9498816
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,297.284664,,Barren,0,33.43460819,0.136229995,16.10015956,0.476139055,4.778240829,7.137878577,1.613287553,27.68508853,8.265859025,96.69387355,31.67257817,146.8894775,26.45149126,273.5251163,46.61269732,1074.40073,8585.335103,105.8649303,77.01199875
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,314.9055928,,Barren,0,24.99231065,0.11888504,13.29007355,0.255523656,4.502199392,6.983698165,1.756187546,26.60452435,8.014797182,89.63854307,30.77754086,141.7217458,26.08201082,273.1807857,47.63172279,1044.127957,8176.556937,105.3520514,76.63809424
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,296.6893459,,Barren,0,22.95291594,0.161412408,12.94627711,0.307476831,4.202581067,5.582144232,1.71399951,28.37815737,8.191907889,98.87289549,33.16593219,153.5357573,28.68858157,291.8082476,50.05027778,1122.380906,8390.288657,110.8185788,88.36461588
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,357.4066854,,Barren,0,16.17409798,2.351531526,1045.98314,3.92790606,57.74293957,111.5083203,43.6559778,557.7575351,162.7807027,1694.075209,473.6568385,1831.827705,296.9989138,2756.158078,402.5263612,15616.94691,8616.124413,1484.553674,3277.444238
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,362.5411237,,Barren,0,11.73144045,2.498370681,111.2790647,3.548692072,25.0174322,16.47240775,7.755333759,52.95236664,16.11044194,188.7638732,62.02787986,290.4306223,53.14212127,551.5248268,93.40213113,2263.210194,7764.031928,424.6703226,511.1705672
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,372.2893948,,Barren,0,30.68050589,8.094856365,756.2401971,7.607869815,58.09230094,61.14635426,26.21423656,318.2866569,100.0444112,1167.208234,360.9083801,1478.304663,248.2290246,2343.107459,341.6486658,12123.69209,8571.841041,1768.864613,2440.236766
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,357.4368417,,Barren,0,1.339599189,0.286440777,70.84452587,0.686975514,10.53507603,14.01726221,8.47315071,71.34110308,19.83864293,242.0153185,71.702492,342.4354615,64.379883,666.1210533,123.9071723,2733.948988,7223.775226,482.1119818,285.45991
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,359.0880373,,Barren,0,31.90103059,2.760374185,245.3363833,4.037124214,31.63035215,34.3159285,13.43627085,134.2134923,39.36743028,433.3884613,140.678413,630.6361391,118.8838876,1252.09941,198.1341069,4893.067139,9508.45649,755.3537297,1937.540476
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,391.4874342,,Barren,0,47.22650032,6.204225191,163.8267656,7.025835587,48.32615971,25.56743459,11.44312465,66.00627984,20.31606956,267.8469188,104.3721275,508.3465676,102.2636299,1095.323851,196.2510448,3958.552949,8593.971639,721.16106,901.2941669
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,470.3682817,,Barren,0,78.70611112,17.0034621,365.0987548,20.77845705,120.5662722,58.26213823,23.84157641,130.422211,33.92982287,380.9812344,123.6800865,550.7436363,103.4104195,1033.648387,165.4310478,4391.150437,8389.270205,1065.999953,1562.809428
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,489.8279015,,Barren,0,67.05571343,,168.1765596,3.362164294,37.62904612,23.20183276,11.3940267,68.25843433,21.97901549,275.1190316,96.02541049,447.4687683,91.64303325,971.0516523,177.3920824,3673.475492,8115.193185,570.0307748,601.9582316
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,398.5282695,,Barren,0,75.85138108,1.148975753,111.3028767,1.238927085,11.26015554,9.770643004,4.240048919,49.69977474,18.10008842,247.0513325,91.39542951,436.2562273,84.62992158,888.2573476,161.5691051,3471.264854,7607.784277,492.226376,598.8146996
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,283.3424636,,Barren,0,7.86454498,0.503877116,622.1095213,1.157842689,15.73784228,35.73661935,22.47249048,265.575618,93.29993662,1195.785635,399.6780945,1667.432294,290.2305808,2745.355836,400.5002405,13462.7286,7952.952463,1816.249023,1798.308497
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,358.4710149,,Barren,0,40.30630514,2.668804914,167.3164476,3.67475941,25.76489164,21.87906354,10.24496224,87.81294682,27.19626504,331.5280525,107.8051376,484.3012144,90.11552363,915.0373697,152.7785035,3947.962666,9844.869174,674.747986,878.6661347
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,323.7597786,,Barren,0,16.35474104,2.872542899,92.54610905,3.403687658,28.24066811,16.6199979,7.17022434,45.49923934,12.89044215,168.0700647,58.99101507,280.8378021,53.07010598,607.4869918,107.2293573,2243.408772,7847.083039,327.2638702,413.8804551
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,339.282843,,Barren,0,41.03611661,2.730778313,226.5145716,4.384311296,36.95334114,45.50995211,19.91786596,244.1712598,77.39506179,920.7848,311.7666347,1259.168924,219.9954689,2008.101535,298.0065892,11119.99301,8708.187556,1114.293685,688.0953347
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,DOLERITE,490.1811132,,Barren,0,22.76608986,5.35752488,312.6782736,6.054442404,41.604404,26.3829126,12.9413536,131.4885877,45.87782193,581.3197409,192.8152634,821.463431,142.4377319,1365.267826,210.3257506,6814.363891,9904.3355,918.2333167,1522.648762
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,524.2572941,,Barren,0,9.211246921,0.698533853,31.8289216,0.796524297,5.958761926,6.565602836,0.576071983,16.0765941,3.929803027,44.61972534,15.21158043,77.98182093,16.89352514,189.7688101,34.02396511,551.6005238,13513.85905,329.1084201,99.12059522
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,457.5263643,,Barren,0,8.494498915,0.289667207,11.4398125,0.473076666,3.515396287,4.465162294,1.237189364,22.2203287,8.380511787,108.0630098,41.41487472,208.5578063,44.38215883,497.4976319,92.08039572,1495.688577,8266.932327,376.9979133,45.71871918
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,394.7581567,,Barren,0,11.33015909,0.161352277,23.89924966,0.057,2.274660157,4.031715019,0.886356976,12.48198282,5.052447533,68.7345522,22.8234618,112.530875,22.83114863,239.8695166,42.86799765,828.27565,9169.632602,110.9494416,78.90194032
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,339.1569707,,Barren,0,15.53488553,,11.20880461,0.034357829,1.138201918,0.797247194,0.140500142,5.49096635,2.292956943,24.75952471,9.64540551,46.56281214,10.16680445,124.4612462,22.22871743,341.0687685,12528.13658,162.8314468,43.95673053
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,328.5828433,,Barren,0,32.69317733,0.21363967,17.27993964,0.656353808,8.984729547,10.93206275,2.049071396,38.15728577,10.44135768,111.7557375,35.0922433,156.8442877,28.56547732,294.5874434,47.88098604,1174.662076,9460.853184,98.0299469,68.64721201
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,429.2444709,,Barren,0,23.93425712,0.0997,14.73026373,0.223915933,3.745308586,4.3490317,0.513459463,16.99816322,4.606126545,58.46536977,19.29412617,92.21946438,18.10323939,184.4033977,31.70118538,684.3508717,9307.499171,91.64224506,49.60230219
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,470.8374228,,Barren,0,5.735333161,1.389496481,27.87265846,1.791539885,11.32122107,8.726333087,2.004602493,26.70160462,7.905591165,91.51654201,33.80631432,186.2851513,41.63152497,518.4987412,109.0623874,1317.111232,9528.174132,489.4307441,135.3295663
[21397] TANG GONG-JIAN (2017),CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / XINJIANG PROVINCE / ERTAIBEI PLUTON,46,90,NOT GIVEN,313.7002115,,Barren,0,13.14330879,,24.04924155,0.150674869,2.318764343,3.516153341,1.083937821,19.1310421,5.709167893,69.50103852,24.46048756,119.0633794,22.66979594,235.2122931,42.0895738,868.6574054,9346.63858,131.1574911,87.56674949
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,16.6,,3.26,0.25,3.22,5.59,0.56,32.5,10.7,120,42.5,177,35.2,313,60.6,1195,11265,89.3,43.5
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,13.3,,2.73,0.072,1.71,4.11,0.54,31.3,10.9,130,48.5,209,41.1,378,74.1,1356,12410,92.7,47.3
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,5.51,0.029,9.5,0.084,2.64,7.12,,54.2,18.4,219,81.6,343,68.4,601,115,2245,14028,392,207
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,7,,5.91,0.029,0.95,3,0.24,26.9,10.1,124,48.4,211,42.6,381,73.6,1362,13194,216,88.9
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,13.7,0.11,4.37,0.54,6.34,10.4,1.65,59.4,17.6,191,64.6,260,49.8,429,78,1776,10408,91.3,46.8
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,18.1,2.87,12.6,1.56,12,14,2.31,84.5,25.2,278,95.5,382,72.7,632,114,2584,10060,152,84.7
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,18.9,95.6,253,32.1,143,36.9,0.33,87.9,26.6,304,111,488,98.8,891,160,3080,16673,835,303
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,12.8,0.012,5.86,0.43,6.41,10.4,1.15,63.2,20.3,223,76.8,316,60.4,515,93.4,2144,11046,160,86.1
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,8.23,0.11,4.03,0.12,0.52,4.06,0.14,31.1,12,140,52.7,232,46.1,424,78.9,1527,12876,170,77.2
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,13.3,0.093,4.91,0.12,1.84,3.5,0.25,29.1,9.44,117,43.2,184,38,341,62,1225,11197,155,73.8
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,6.49,,13,0.16,2.99,8.35,0.1,64.6,22.9,275,104,435,88.3,778,131,2908,13459,711,324
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,13.1,,6.02,0.079,1.85,6.34,0.29,45.1,15.2,179,64.8,274,54.5,484,88.3,1811,11914,248,122
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,7.64,3.44,15.1,1.36,7.07,4.74,0.23,27.5,9.16,112,42.3,184,38.8,346,64.9,1189,12815,261,110
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,7.69,,4.79,0.011,2,3.67,0.38,26.8,8.5,99.8,36.7,156,32.8,299,54.7,1048,11301,131,57.5
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,13,0.065,3.68,0.22,3.75,7.39,0.46,54.7,17.9,203,72.4,302,58.7,529,97.2,1994,11482,142,85.2
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,18.3,9.08,28.9,3.57,23.6,16,1.94,87.6,25.8,278,96.2,383,74.5,635,112,2604,9487,174,101
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,13.3,0.084,5.29,0.34,5.99,8.12,1.27,59,18.9,205,71.6,293,57.9,498,89,1975,10445,167,85.7
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,13.6,0.037,4.59,0.063,1.11,2.67,0.0026,21.4,7.61,90.7,34.8,152,31.4,291,54.1,968,12057,158,61.3
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,20.2,6.59,19.6,2.57,15.1,11.9,1.31,53.8,16,170,58,234,45.7,397,69.9,1531,11976,112,64.5
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,14.8,0.13,6.59,0.55,6.96,11.4,1.25,63.4,20.3,222,77.3,319,61.7,531,94.2,2053,12969,240,114
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,12.1,0.03,3.59,0.12,3.4,5.93,0.55,39.8,12.4,141,49.4,206,41.8,368,66.5,1346,14457,119,62.8
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,8.6,0.05,9.48,0.21,2.52,3.7,,27.1,9.58,113,41.2,182,37.5,347,62.2,1136,15646,265,118
[21552] HU QINGHAI (2017),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE / MACHEBU GRANITE,30,119,GRANITE,132,,Barren,0,18,0.29,4.79,0.47,5.35,9.03,1.55,49.5,15.2,165,56.4,230,44.5,391,68.3,1484,12576,90,43.6
